GPU Utilization Monitor - Press Ctrl+C to stop
============================================================
Time     GPU%   Mem Used   Mem Total  Temp   Power   
   958.1    3.0        846       8192   45.0     68.5
   959.9    5.0        845       8192   45.0     68.7
   961.8    5.0        835       8192   45.0     68.5
   963.6    5.0        832       8192   45.0     68.4
   965.5    5.0        830       8192   45.0     68.7
   967.3    2.0        817       8192   45.0     68.5
   969.2    3.0        835       8192   45.0     68.5
   971.1    4.0        840       8192   45.0     68.7
   972.8    4.0        838       8192   45.0     68.6
   974.6    4.0        830       8192   45.0     68.6
   976.5    2.0        831       8192   45.0     68.4
   978.3    3.0        827       8192   45.0     68.5
   980.1    4.0        831       8192   45.0     68.7
   981.9    5.0        839       8192   45.0     68.7
   983.8    5.0        840       8192   45.0     68.7
   985.7    5.0        838       8192   45.0     68.6
   987.5    3.0        832       8192   45.0     68.6
   989.4    4.0        829       8192   45.0     68.5
   991.3    7.0        830       8192   45.0     68.7
   993.1    5.0        831       8192   45.0     68.5
   994.9    1.0        836       8192   45.0     68.2
   996.7    1.0        836       8192   45.0     68.1
   998.5    2.0        838       8192   45.0     68.5
  1000.4    1.0        836       8192   45.0     68.1
  1002.5    1.0        852       8192   45.0     68.2
  1004.5    5.0        869       8192   45.0     68.6
  1006.3    1.0        862       8192   45.0     68.2
  1008.3    5.0        885       8192   45.0     68.7
  1010.1    4.0        878       8192   45.0     68.3
  1012.0    4.0        884       8192   45.0     68.4
  1013.9    4.0        861       8192   45.0     68.7
  1016.1    3.0        856       8192   45.0     68.5
  1018.3    4.0        857       8192   45.0     68.4
  1020.6    3.0        860       8192   45.0     68.5
  1022.9    3.0        861       8192   45.0     68.6
  1025.2    3.0        853       8192   45.0     68.4
  1027.4    4.0        884       8192   45.0     68.7
  1029.6    0.0        876       8192   45.0     68.1
  1031.9    1.0        873       8192   45.0     68.2
  1035.2    1.0        856       8192   45.0     68.0
  1037.6    3.0        860       8192   45.0     68.3
  1039.9    0.0        849       8192   45.0     68.4
  1042.2    3.0        870       8192   45.0     68.6
  1044.6    4.0        867       8192   45.0     68.6
  1046.9    4.0        879       8192   45.0     68.5
  1049.2    3.0        875       8192   45.0     68.6
  1051.5    4.0        878       8192   45.0     68.6
  1053.9    4.0        861       8192   45.0     68.7
  1056.1    5.0        860       8192   45.0     68.8
  1058.5    2.0        864       8192   45.0     68.7
  1060.6    3.0        863       8192   45.0     68.4
  1062.6    1.0        863       8192   45.0     68.5
  1064.4    1.0        865       8192   45.0     67.7
  1066.2    2.0        864       8192   45.0     68.4
  1068.1    3.0        864       8192   45.0     68.3
  1070.6    1.0        864       8192   45.0     68.4
  1072.8    2.0        864       8192   45.0     68.2
  1074.8    1.0        864       8192   45.0     68.3
  1076.6    2.0        864       8192   45.0     68.2
  1078.4    2.0        864       8192   45.0     68.1
  1080.2    2.0        864       8192   45.0     68.1
  1082.0    2.0        864       8192   45.0     68.2
  1083.9    1.0        865       8192   45.0     68.2
  1086.4    0.0        875       8192   45.0     67.1
  1089.0    1.0        875       8192   45.0     68.3
  1091.3    2.0        875       8192   45.0     68.2
  1093.8    1.0        872       8192   45.0     68.4
  1096.2    1.0        872       8192   45.0     68.1
  1098.5    0.0        872       8192   45.0     67.9
  1100.9    1.0        872       8192   45.0     68.2
  1103.3    1.0        872       8192   45.0     68.2
  1105.8    1.0        872       8192   45.0     68.1
  1108.1    1.0        872       8192   45.0     68.1
  1110.5    0.0        872       8192   45.0     68.1
  1112.7    2.0        872       8192   45.0     68.2
  1114.6    1.0        872       8192   45.0     67.1
  1116.5    2.0        872       8192   45.0     68.2
  1118.4    1.0        872       8192   45.0     68.1
  1120.2    1.0        872       8192   45.0     68.3
  1122.0    0.0        871       8192   45.0     68.0
  1123.8    0.0        868       8192   45.0     68.0
  1125.7    0.0        867       8192   45.0     67.9
  1127.5    0.0        867       8192   45.0     68.0
  1129.3    1.0        866       8192   45.0     68.0
  1131.1    3.0        870       8192   45.0     68.3
  1132.9    1.0        870       8192   45.0     68.1
  1134.7    0.0        871       8192   45.0     68.1
  1136.6    0.0        871       8192   45.0     68.0
  1138.4    0.0        866       8192   45.0     67.8
  1140.2    3.0        849       8192   45.0     68.3
  1142.0    4.0        853       8192   45.0     68.2
  1143.9    1.0        851       8192   45.0     68.2
  1145.7    1.0        851       8192   45.0     68.1
  1147.5    0.0        852       8192   45.0     68.1
  1149.3    1.0        845       8192   45.0     68.2
  1151.1    2.0        863       8192   45.0     68.2
  1152.8    1.0        863       8192   44.0     68.1
  1154.6    2.0        863       8192   45.0     68.2
  1156.3    2.0        865       8192   45.0     68.1
  1158.1    1.0        870       8192   44.0     67.9
  1160.0    1.0        870       8192   45.0     68.0
  1161.8    0.0        870       8192   44.0     68.1
  1163.6    1.0        870       8192   44.0     68.2
  1165.4    1.0        870       8192   44.0     68.1
  1167.2    1.0        870       8192   44.0     67.9
  1168.9    1.0        870       8192   44.0     67.9
  1170.7    2.0        870       8192   44.0     68.0
  1172.4    1.0        870       8192   44.0     68.0
  1174.2    1.0        870       8192   44.0     68.0
  1176.0    1.0        870       8192   44.0     68.0
  1177.7    0.0        870       8192   44.0     66.2
  1179.4    1.0        870       8192   44.0     67.3
  1181.2    1.0        870       8192   44.0     67.9
  1182.9    0.0        871       8192   44.0     67.8
  1184.8    3.0        854       8192   44.0     68.3
  1186.6    2.0        857       8192   44.0     68.2
  1188.4    0.0        849       8192   44.0     68.0
  1190.1    0.0        848       8192   44.0     67.9
  1191.9    0.0        848       8192   44.0     67.9
  1193.6    0.0        848       8192   44.0     67.8
  1195.4    0.0        848       8192   44.0     67.6
  1197.2    0.0        848       8192   44.0     67.6
  1198.9    0.0        848       8192   44.0     67.5
  1200.7    0.0        848       8192   44.0     67.4
  1202.5    0.0        848       8192   44.0     67.5
  1204.2    0.0        848       8192   44.0     67.4
  1206.0    0.0        848       8192   44.0     67.3
  1207.8    0.0        848       8192   44.0     67.5
  1209.5    0.0        848       8192   44.0     67.4
  1211.3    0.0        848       8192   44.0     67.5
  1213.0    0.0        848       8192   44.0     67.4
  1214.8    0.0        848       8192   44.0     67.7
  1216.6    0.0        848       8192   44.0     67.5
  1218.3    0.0        848       8192   44.0     67.5
  1220.1    0.0        848       8192   44.0     67.5
  1221.9    0.0        848       8192   44.0     67.4
  1223.6    0.0        848       8192   44.0     67.6
  1225.4    0.0        848       8192   44.0     67.4
  1227.2    0.0        848       8192   44.0     67.0
  1229.2    0.0        838       8192   44.0     67.6
  1231.0    2.0        883       8192   44.0     67.8
  1232.9    0.0        878       8192   44.0     67.4
  1234.6    1.0        876       8192   44.0     67.4
  1236.5    0.0        841       8192   44.0     67.2
  1238.4    3.0        840       8192   44.0     67.1
  1240.3    1.0        841       8192   44.0     67.2
  1242.1    0.0        838       8192   44.0     67.0
  1243.9    0.0        837       8192   44.0     67.0
  1245.6    0.0        836       8192   44.0     67.1
  1247.4    0.0        825       8192   44.0     67.1
  1249.1    0.0        823       8192   44.0     67.1
  1250.9    0.0        821       8192   45.0     66.9
  1252.6    0.0        821       8192   45.0     67.0
  1254.5    5.0        834       8192   45.0     67.5
  1256.5    3.0        838       8192   45.0     67.7
  1258.3    2.0        840       8192   45.0     67.7
  1260.1    2.0        840       8192   45.0     67.6
  1261.9    3.0        847       8192   45.0     67.9
  1263.7    3.0        844       8192   45.0     67.9
  1265.4    1.0        843       8192   45.0     67.0
  1267.2    1.0        832       8192   46.0     67.3
  1269.0    1.0        832       8192   46.0     67.7
  1270.8    0.0        832       8192   46.0     67.4
  1272.5    1.0        832       8192   45.0     67.5
  1274.3    0.0        832       8192   46.0     67.6
  1276.1    0.0        832       8192   45.0     67.6
  1277.8    0.0        832       8192   45.0     67.7
  1279.6    0.0        832       8192   45.0     67.7
  1281.3    1.0        832       8192   45.0     67.7
  1283.1    0.0        832       8192   45.0     67.6
  1285.0    0.0        827       8192   45.0     67.6
  1286.7    0.0        827       8192   45.0     67.5
  1288.5    0.0        826       8192   45.0     67.8
  1290.3    0.0        826       8192   45.0     67.7
  1292.0    0.0        823       8192   45.0     67.7
  1293.8    0.0        823       8192   45.0     67.7
  1295.5    0.0        823       8192   45.0     67.8
  1297.3    0.0        823       8192   45.0     67.7
  1299.0    0.0        823       8192   45.0     67.7
  1300.8    0.0        823       8192   45.0     68.0
  1302.6    0.0        823       8192   45.0     68.0
  1304.4    1.0        823       8192   45.0     68.0
  1306.2    0.0        823       8192   45.0     68.0
  1307.9    0.0        823       8192   45.0     67.8
  1309.8    3.0        858       8192   44.0     68.3
  1311.6    0.0        860       8192   45.0     68.2
  1313.4    3.0        844       8192   44.0     68.3
  1315.2    0.0        830       8192   44.0     68.4
  1317.0    2.0        834       8192   44.0     68.4
  1318.8    3.0        833       8192   44.0     68.3
  1320.6    3.0        851       8192   44.0     68.6
  1322.4    3.0        850       8192   44.0     68.5
  1324.2    3.0        845       8192   44.0     68.4
  1326.0    3.0        820       8192   44.0     68.2
  1327.8    3.0        820       8192   44.0     68.2
  1329.6    3.0        820       8192   44.0     68.3
  1331.4    3.0        820       8192   44.0     68.4
  1333.2    3.0        820       8192   44.0     68.3
  1335.1    3.0        820       8192   44.0     68.4
  1336.9    3.0        820       8192   44.0     68.3
  1338.7    3.0        820       8192   44.0     68.3
  1340.5    3.0        820       8192   44.0     68.4
  1342.4    3.0        820       8192   44.0     68.4
  1344.2    3.0        820       8192   44.0     68.5
  1346.0    3.0        828       8192   44.0     68.4
  1347.8    3.0        828       8192   44.0     68.5
  1349.6    3.0        824       8192   44.0     68.5
  1351.4    3.0        820       8192   44.0     68.4
  1353.3    3.0        820       8192   44.0     68.5
  1355.1    3.0        820       8192   44.0     68.4
  1356.9    3.0        820       8192   44.0     68.2
  1358.8    3.0        820       8192   44.0     68.3
  1360.5    3.0        820       8192   44.0     68.3
  1362.3    3.0        820       8192   44.0     68.2
  1364.0    3.0        820       8192   44.0     68.1
  1365.8    3.0        820       8192   44.0     68.1
  1367.6    3.0        820       8192   44.0     68.0
  1369.3    3.0        820       8192   44.0     67.9
  1371.1    3.0        820       8192   44.0     67.9
  1372.9    3.0        820       8192   44.0     67.8
  1374.6    3.0        820       8192   44.0     67.8
  1376.4    3.0        820       8192   44.0     67.8
  1378.2    3.0        820       8192   44.0     67.8
  1379.9    3.0        820       8192   44.0     67.8
  1381.7    3.0        820       8192   44.0     67.6
  1383.4    3.0        820       8192   45.0     67.7
